10,0.342118682887664,4.58927260984847,3.17444713512712
12,0.34482019579742,5.33232670359532,3.68041699994986
14,0.347726414026289,6.08729178288687,4.19091529318926
16,0.350737038798736,6.85058181881504,4.70506211825816
18,0.353779989398564,7.61993452823,5.22210918593647
20,0.356808000924913,8.39385562735718,5.74147280762789
22,0.359791242575234,9.1713165168438,6.26270574153307
24,0.362711447980091,9.95158396940093,6.78546446144758
26,0.365557908179904,10.7341197661251,7.30948265898801
28,0.368324841703281,11.5185189368999,7.83455151997209
30,0.37100968017279,12.3044702711457,8.36050537161073
32,0.37361194607028,13.091730215564,8.88721125845021
34,0.376132512602396,13.8801051172104,9.41456132431906
36,0.378573111762462,14.669438837229,9.94246719099848
38,0.380936005226783,15.4596039186669,10.4708557646484
40,0.383223763199029,16.2504951647634,10.9996660719274
42,0.385439115602395,17.0420248881906,11.5288468464678
44,0.387584852102229,17.8341193413091,12.0583546679429
46,0.389663755495956,18.6267159960288,12.588152512716
48,0.39167855788649,19.4197614444934,13.1182086141349
50,0.393631912580346,20.2132097600251,13.6484955582081
52,0.395526376912606,21.0070212038791,14.1789895601399
54,0.397364402434825,21.8011611947243,14.7096698806392
56,0.399148330389206,22.5955994802759,15.2405183518608
58,0.400880390604957,23.3903094657157,15.7715189893802
60,0.402562702804616,24.1852676651289,16.3026576726684
62,0.404197279463091,24.9804532501823,16.8339218803019
64,0.405786029761742,25.7758476764147,17.3653004693866
66,0.407330763887011,26.571434371556,17.8967834903112
68,0.408833197968644,27.3671984745715,18.4283620312459
70,0.410294958963636,28.163126615519,18.9600280861054
