0.01,0.909826815,54.29552503,37.27303334
0.02,0.895148843,54.22949269,37.21466225
0.03,0.87346713,54.12759077,37.12580965
0.04,0.847769057,53.99912118,37.01580509
0.05,0.820685951,53.85306309,36.8932668
0.06,0.79406349,53.69664387,36.76472652
0.07,0.768952105,53.53496002,36.63443335
0.08,0.745804806,53.37124856,36.50479922
0.09,0.724705059,53.20738475,36.37699769
0.1,0.705543647,53.04435432,36.2514673
0.11,0.688130994,52.88260891,36.12825619
0.12,0.672258982,52.7223015,36.00722997
0.13,0.657730533,52.56342962,35.88818552
0.14,0.644371099,52.4059171,35.77090795
0.15,0.632031058,52.24965826,35.65519578
0.16,0.620584057,52.09454044,35.54087004
0.17,0.60992393,51.94045455,35.42777547
0.18,0.5999614,51.78729952,35.31577861
0.19,0.590621084,51.63498354,35.20476475
0.2,0.58183896,51.48342393,35.09463495
0.21,0.573560292,51.3325464,34.98530326
0.22,0.565737961,51.18228409,34.87669451
0.23,0.55833113,51.03257671,34.76874243
0.24,0.55130418,50.88336966,34.66138823
0.25,0.544625856,50.73461338,34.55457933
0.26,0.538268576,50.58626266,34.44826851
0.27,0.532207875,50.43827616,34.34241309
0.28,0.526421951,50.29061594,34.2369743
0.29,0.520891282,50.1432471,34.1319168
0.3,0.515598326,49.99613744,34.02720824
0.31,0.510527252,49.84925715,33.92281891
0.32,0.505663727,49.70257861,33.81872143
0.33,0.500994732,49.55607615,33.71489049
0.34,0.496508403,49.40972584,33.61130265
0.35,0.492193899,49.26350539,33.50793613
0.36,0.488041287,49.11739392,33.40477066
0.37,0.484041446,48.9713719,33.30178731
0.38,0.480185973,48.82542099,33.19896841
0.39,0.476467119,48.67952396,33.09629738
0.4,0.472877715,48.53366458,32.99375867
0.41,0.469411119,48.38782754,32.89133766
0.42,0.466061168,48.2419984,32.78902059
0.43,0.462822126,48.09616349,32.68679445
0.44,0.459688652,47.95030984,32.58464698
0.45,0.456655764,47.80442517,32.48256656
0.46,0.453718802,47.6584978,32.38054217
0.47,0.450873407,47.51251661,32.27856337
0.48,0.448115496,47.36647102,32.17662022
0.49,0.445441232,47.22035091,32.07470326
0.5,0.442847014,47.07414662,31.97280348
0.51,0.440329451,46.9278489,31.87091227
0.52,0.437885351,46.7814489,31.76902139
0.53,0.435511703,46.63493811,31.66712298
0.54,0.433205665,46.48830836,31.56520949
0.55,0.43096455,46.34155177,31.46327367
0.56,0.428785817,46.19466077,31.36130856
0.57,0.426667061,46.04762803,31.25930747
0.58,0.424606001,45.9004465,31.15726393
0.59,0.422600475,45.75310931,31.05517173
